Region,Country,Item_Type,Sales_Channel,Order_Priority,Order_Date,Order_ID,Ship_Date,Units_Sold,Unit_Price,Unit_Cost
Asia,Indonesia,Snacks,Online,H,18/01/0015,108876502,03/02/0015,7831,152.58,97.44
Asia,India,Personal Care,Online,M,05/06/0010,399367463,24/06/0010,562,81.73,56.67
Asia,India,Baby Food,Offline,H,01/05/0016,585588300,07/05/0016,7446,255.28,159.42
Asia,Sri Lanka,Meat,Offline,M,14/06/0015,273998010,26/06/0015,955,421.89,364.69
Asia,Sri Lanka,Cereal,Online,H,27/12/0013,334398782,25/01/0014,4885,205.7,117.11
Asia,India,Fruits,Online,H,21/04/0013,230114495,25/04/0013,4848,9.33,6.92
Asia,Sri Lanka,Household,Offline,M,30/04/0012,789986360,26/05/0012,3374,668.27,502.54
Asia,Sri Lanka,Snacks,Offline,M,11/07/0015,952178895,12/08/0015,9749,152.58,97.44
Asia,Indonesia,Vegetables,Offline,M,11/12/0016,269250714,05/01/0017,6125,154.06,90.93
Asia,India,Cosmetics,Online,H,27/10/0010,993176352,18/11/0010,1808,437.2,263.33
Asia,Indonesia,Meat,Online,H,16/02/0011,155255115,22/03/0011,2293,421.89,364.69
Asia,Sri Lanka,Vegetables,Offline,M,08/01/0011,475113904,16/01/0011,5617,154.06,90.93
Asia,Sri Lanka,Beverages,Offline,H,31/07/0013,918102824,03/09/0013,5883,47.45,31.79
Asia,India,Beverages,Online,H,16/10/0013,174519383,29/11/0013,3019,47.45,31.79
Asia,Sri Lanka,Personal Care,Online,M,17/04/0012,813521134,07/05/0012,7837,81.73,56.67
Asia,India,Fruits,Offline,H,31/07/0015,405497920,05/09/0015,4700,9.33,6.92
Asia,Indonesia,Vegetables,Offline,M,29/08/0011,210808598,06/09/0011,1804,154.06,90.93
Asia,India,Cosmetics,Online,H,12/03/0016,267531096,27/04/0016,7251,437.2,263.33
Asia,India,Vegetables,Offline,H,13/06/0014,563518655,08/07/0014,6547,154.06,90.93
Asia,Sri Lanka,Vegetables,Online,M,15/11/0013,139257562,15/11/0013,8262,154.06,90.93
Asia,India,Personal Care,Online,H,15/04/0011,286795365,20/04/0011,7977,81.73,56.67
Asia,Indonesia,Personal Care,Online,H,07/05/0016,923320043,19/06/0016,9774,81.73,56.67
Asia,India,Cereal,Offline,H,01/09/0016,861579024,20/09/0016,9234,205.7,117.11
Asia,Sri Lanka,Snacks,Offline,M,10/07/0014,699385201,05/08/0014,2478,152.58,97.44
Asia,Sri Lanka,Beverages,Online,M,24/07/0015,928644120,31/08/0015,5287,47.45,31.79
Asia,India,Household,Offline,M,17/08/0012,225012719,03/10/0012,5119,668.27,502.54
Asia,Sri Lanka,Cosmetics,Online,H,12/03/0012,825049483,28/04/0012,9331,437.2,263.33
Asia,Indonesia,Cosmetics,Online,M,10/12/0016,444000279,27/12/0016,8404,437.2,263.33
Asia,Sri Lanka,Beverages,Online,H,03/03/0012,174263608,13/04/0012,7329,47.45,31.79
Asia,India,Meat,Offline,M,28/03/0015,851136434,30/04/0015,9040,421.89,364.69
Asia,Indonesia,Baby Food,Online,M,13/03/0016,664338815,20/04/0016,1473,255.28,159.42
Asia,Sri Lanka,Office Supplies,Online,M,11/09/0016,861619365,28/09/0016,1172,651.21,524.96
Asia,Sri Lanka,Cosmetics,Offline,M,28/09/0015,898345029,04/11/0015,9112,437.2,263.33
Asia,India,Household,Offline,H,14/07/0011,534248244,16/08/0011,4783,668.27,502.54
Asia,Sri Lanka,Office Supplies,Online,M,02/03/0011,555724370,25/03/0011,45,651.21,524.96
Asia,India,Office Supplies,Offline,H,06/07/0012,973558890,04/08/0012,6565,651.21,524.96
Asia,Indonesia,Cosmetics,Offline,H,17/02/0017,417322385,03/03/0017,3822,437.2,263.33
Asia,India,Vegetables,Online,H,29/07/0014,743271291,06/08/0014,9347,154.06,90.93
Asia,Sri Lanka,Snacks,Online,H,09/07/0015,730120742,09/08/0015,7807,152.58,97.44
Asia,India,Clothes,Online,H,24/07/0017,459726607,24/07/0017,2174,109.28,35.84
Asia,Indonesia,Beverages,Online,H,04/07/0012,510432803,06/08/0012,7264,47.45,31.79
Asia,India,Personal Care,Online,M,03/07/0016,526990401,13/08/0016,7025,81.73,56.67
Asia,Indonesia,Cosmetics,Offline,M,11/10/0010,287839496,21/10/0010,6958,437.2,263.33
Asia,Sri Lanka,Vegetables,Offline,H,21/12/0016,138228881,01/02/0017,3852,154.06,90.93
Asia,Sri Lanka,Cosmetics,Online,H,13/02/0015,901628482,02/04/0015,759,437.2,263.33
Asia,India,Vegetables,Online,M,12/07/0010,740959441,05/08/0010,5219,154.06,90.93
Asia,India,Cereal,Offline,M,17/08/0014,354848802,21/09/0014,6501,205.7,117.11
Asia,Sri Lanka,Baby Food,Offline,M,14/10/0010,540715157,14/10/0010,8486,255.28,159.42
Asia,India,Vegetables,Offline,H,30/10/0011,195898091,02/11/0011,9453,154.06,90.93
Asia,Indonesia,Fruits,Offline,H,17/06/0015,250422894,07/07/0015,4554,9.33,6.92
Asia,Sri Lanka,Cereal,Offline,M,16/05/0012,441630065,30/05/0012,7005,205.7,117.11
Asia,India,Office Supplies,Offline,H,23/11/0010,858732020,06/12/0010,6743,651.21,524.96
Asia,Sri Lanka,Beverages,Online,M,07/10/0010,552482545,24/11/0010,717,47.45,31.79
Asia,Sri Lanka,Clothes,Offline,H,15/04/0010,811126029,30/04/0010,9072,109.28,35.84
Asia,Indonesia,Snacks,Online,M,14/12/0016,757054412,20/01/0017,8079,152.58,97.44
Asia,India,Office Supplies,Offline,H,02/09/0015,346660983,22/10/0015,3543,651.21,524.96
Asia,Sri Lanka,Clothes,Offline,M,13/09/0012,229817092,28/09/0012,6839,109.28,35.84
Asia,India,Baby Food,Online,H,24/02/0015,778911197,02/04/0015,5987,255.28,159.42
Asia,Indonesia,Snacks,Offline,H,11/11/0013,302199399,29/12/0013,6373,152.58,97.44
Asia,India,Personal Care,Offline,H,14/06/0017,442956149,26/06/0017,9423,81.73,56.67
Asia,India,Snacks,Online,H,08/04/0015,208735787,23/05/0015,8413,152.58,97.44
Asia,Sri Lanka,Meat,Online,M,10/08/0012,376028811,01/09/0012,4136,421.89,364.69
Asia,Indonesia,Vegetables,Online,H,15/12/0011,375650727,20/01/0012,2253,154.06,90.93
Asia,Indonesia,Fruits,Offline,M,28/09/0010,136624705,11/10/0010,9141,9.33,6.92
Asia,India,Meat,Offline,M,14/05/0017,636476457,11/06/0017,6382,421.89,364.69
Asia,Sri Lanka,Cosmetics,Offline,M,17/11/0014,788858973,06/01/0015,9755,437.2,263.33
Asia,Indonesia,Household,Online,M,02/02/0016,822317922,15/03/0016,1002,668.27,502.54
Asia,Sri Lanka,Fruits,Offline,M,30/01/0013,244826304,09/03/0013,8399,9.33,6.92
Asia,India,Cosmetics,Online,H,04/11/0016,168726670,18/11/0016,8826,437.2,263.33
Asia,India,Household,Offline,M,17/01/0011,174025857,24/01/0011,6973,668.27,502.54
Asia,Indonesia,Baby Food,Offline,H,28/02/0016,378440654,09/03/0016,7854,255.28,159.42
Asia,India,Snacks,Offline,M,18/11/0013,575187337,23/11/0013,9570,152.58,97.44
Asia,Indonesia,Beverages,Offline,H,01/09/0016,136328589,12/09/0016,1514,47.45,31.79
Asia,Indonesia,Cereal,Online,H,17/01/0010,186977708,29/01/0010,9714,205.7,117.11
Asia,India,Baby Food,Offline,M,07/08/0016,230706727,15/08/0016,102,255.28,159.42
Asia,Sri Lanka,Household,Online,M,04/01/0011,162059772,12/02/0011,5943,668.27,502.54
Asia,Indonesia,Clothes,Online,H,26/11/0013,675472342,11/01/0014,6131,109.28,35.84
Asia,Sri Lanka,Personal Care,Offline,H,28/04/0012,655302989,13/06/0012,7572,81.73,56.67
Asia,Sri Lanka,Vegetables,Online,M,29/03/0017,683347308,13/05/0017,6509,154.06,90.93
Asia,Sri Lanka,Office Supplies,Online,H,03/02/0015,600341737,28/02/0015,3316,651.21,524.96
Asia,Indonesia,Fruits,Online,M,26/10/0015,824079167,02/11/0015,2193,9.33,6.92
Asia,India,Household,Offline,H,16/11/0013,527878749,02/01/0014,9907,668.27,502.54
Asia,Sri Lanka,Cereal,Offline,H,14/01/0016,163187158,28/01/0016,9561,205.7,117.11
Asia,India,Cosmetics,Online,H,07/04/0012,900855576,20/05/0012,2039,437.2,263.33
Asia,India,Office Supplies,Offline,M,08/07/0011,942823350,31/07/0011,1236,651.21,524.96
Asia,India,Cosmetics,Online,M,14/11/0013,262133204,19/12/0013,9895,437.2,263.33
Asia,Sri Lanka,Household,Online,H,06/06/0015,788957679,23/06/0015,8964,668.27,502.54
Asia,India,Meat,Online,M,14/03/0011,480315673,04/04/0011,4936,421.89,364.69
Asia,India,Baby Food,Offline,H,09/07/0010,781025636,14/08/0010,1697,255.28,159.42
Asia,India,Vegetables,Offline,H,04/01/0014,933310735,01/02/0014,6241,154.06,90.93
Asia,Indonesia,Office Supplies,Online,H,06/07/0014,774952256,07/07/0014,4449,651.21,524.96
Asia,Sri Lanka,Vegetables,Offline,H,19/11/0015,669522559,19/12/0015,5458,154.06,90.93
Asia,Indonesia,Fruits,Offline,H,09/09/0012,392758929,20/09/0012,4950,9.33,6.92
Asia,Sri Lanka,Office Supplies,Offline,M,14/04/0010,458005702,17/05/0010,2920,651.21,524.96
Asia,Indonesia,Fruits,Offline,M,20/06/0013,608390510,03/08/0013,5126,9.33,6.92
Asia,Indonesia,Office Supplies,Offline,H,19/07/0014,838792264,16/08/0014,6126,651.21,524.96
Asia,Sri Lanka,Personal Care,Offline,M,19/04/0017,560670363,21/05/0017,3675,81.73,56.67
Asia,India,Cosmetics,Online,H,14/01/0013,894429004,07/02/0013,273,437.2,263.33
Asia,Indonesia,Snacks,Online,M,24/06/0016,163006484,07/07/0016,6096,152.58,97.44
Asia,India,Vegetables,Offline,H,20/02/0010,940765988,25/02/0010,2417,154.06,90.93
Asia,Indonesia,Cosmetics,Offline,H,07/05/0010,486503207,27/05/0010,5965,437.2,263.33
Asia,India,Vegetables,Offline,M,30/01/0017,499933135,14/02/0017,179,154.06,90.93
Asia,India,Clothes,Offline,M,05/03/0016,826178157,15/03/0016,3331,109.28,35.84
Asia,Indonesia,Personal Care,Offline,H,14/10/0015,300734269,17/11/0015,2808,81.73,56.67
Asia,Indonesia,Personal Care,Offline,M,07/11/0010,878645598,16/11/0010,9613,81.73,56.67
Asia,India,Personal Care,Offline,M,07/06/0012,929632461,25/07/0012,7758,81.73,56.67
Asia,Sri Lanka,Meat,Online,M,23/05/0010,474776160,13/06/0010,5671,421.89,364.69
Asia,Indonesia,Baby Food,Offline,M,27/12/0011,898995625,05/01/0012,1638,255.28,159.42
Asia,Sri Lanka,Office Supplies,Offline,H,19/10/0016,743706452,14/11/0016,8121,651.21,524.96
Asia,India,Meat,Online,M,11/03/0017,429328811,12/04/0017,6791,421.89,364.69
Asia,Sri Lanka,Cereal,Offline,H,06/12/0015,959041917,11/12/0015,670,205.7,117.11
Asia,India,Beverages,Offline,H,08/10/0016,303171002,01/11/0016,3892,47.45,31.79
Asia,Indonesia,Meat,Offline,M,23/02/0010,112752187,26/03/0010,4733,421.89,364.69
Asia,Sri Lanka,Clothes,Online,H,22/02/0014,137496316,30/03/0014,7070,109.28,35.84
Asia,Sri Lanka,Cosmetics,Offline,M,23/11/0013,524297893,09/01/0014,252,437.2,263.33
Asia,Sri Lanka,Snacks,Online,M,25/12/0011,200941503,06/02/0012,1911,152.58,97.44
Asia,India,Baby Food,Online,H,03/02/0014,474044883,04/02/0014,9270,255.28,159.42
Asia,India,Office Supplies,Offline,H,13/07/0012,961791503,14/08/0012,4334,651.21,524.96
Asia,India,Cereal,Offline,H,02/02/0017,503554332,15/02/0017,1772,205.7,117.11
Asia,Indonesia,Snacks,Online,H,12/12/0016,534996259,18/01/0017,6137,152.58,97.44
Asia,Indonesia,Household,Online,H,31/03/0014,955084264,06/04/0014,9513,668.27,502.54
Asia,Sri Lanka,Clothes,Offline,H,05/12/0015,321166265,23/12/0015,9090,109.28,35.84
Asia,Indonesia,Snacks,Online,H,22/07/0011,372408902,02/08/0011,2925,152.58,97.44
Asia,India,Personal Care,Online,H,14/09/0010,488602197,07/10/0010,7103,81.73,56.67
Asia,Sri Lanka,Cosmetics,Offline,H,08/05/0011,791170823,11/06/0011,3883,437.2,263.33
Asia,Indonesia,Meat,Online,H,09/12/0011,212668550,20/01/0012,2205,421.89,364.69
Asia,Indonesia,Household,Offline,M,25/04/0016,181538188,11/05/0016,39,668.27,502.54
Asia,Indonesia,Snacks,Online,H,12/03/0017,782449138,26/03/0017,2942,152.58,97.44
Asia,Indonesia,Household,Offline,M,12/08/0012,174082934,20/09/0012,3864,668.27,502.54
Asia,Indonesia,Household,Online,M,08/04/0014,265375030,18/04/0014,9223,668.27,502.54
Asia,Sri Lanka,Baby Food,Offline,H,30/08/0011,416375672,09/10/0011,3669,255.28,159.42
Asia,Sri Lanka,Office Supplies,Online,M,21/09/0013,142400681,29/09/0013,8381,651.21,524.96
Asia,Indonesia,Cereal,Offline,H,06/10/0013,860607421,17/11/0013,1715,205.7,117.11
Asia,Indonesia,Cereal,Online,H,24/05/0017,827757441,01/07/0017,676,205.7,117.11
Asia,Indonesia,Clothes,Online,M,01/04/0013,836973941,01/05/0013,8043,109.28,35.84
Asia,India,Office Supplies,Offline,H,01/05/0010,236146247,05/05/0010,9777,651.21,524.96
Asia,India,Meat,Offline,H,18/10/0015,439038836,29/10/0015,203,421.89,364.69
Asia,Sri Lanka,Cosmetics,Offline,H,06/04/0011,675258195,03/05/0011,2760,437.2,263.33
Asia,Indonesia,Snacks,Offline,M,02/01/0012,161977803,06/01/0012,1686,152.58,97.44
Asia,Sri Lanka,Snacks,Offline,M,13/02/0011,991455447,18/02/0011,2554,152.58,97.44
Asia,Indonesia,Fruits,Online,M,01/03/0015,985580766,12/04/0015,4105,9.33,6.92
Asia,Sri Lanka,Cosmetics,Online,H,03/06/0012,184269750,25/06/0012,8369,437.2,263.33
Asia,Indonesia,Vegetables,Online,H,27/08/0011,888750445,04/09/0011,9862,154.06,90.93
Asia,India,Baby Food,Offline,M,11/11/0011,806617772,29/12/0011,4978,255.28,159.42
Asia,Indonesia,Cereal,Online,H,16/06/0011,930816924,21/06/0011,8268,205.7,117.11
Asia,Indonesia,Cosmetics,Offline,M,07/10/0012,742497098,22/10/0012,246,437.2,263.33
Asia,Indonesia,Baby Food,Offline,M,15/04/0016,692876660,08/05/0016,6456,255.28,159.42
Asia,Sri Lanka,Meat,Offline,H,10/08/0013,406764352,07/09/0013,9466,421.89,364.69
Asia,Indonesia,Meat,Offline,H,07/05/0017,363488519,27/05/0017,3185,421.89,364.69
Asia,Indonesia,Clothes,Online,M,25/04/0011,347014176,29/05/0011,8061,109.28,35.84
Asia,Indonesia,Fruits,Offline,H,31/08/0010,774261319,30/09/0010,9985,9.33,6.92
Asia,Sri Lanka,Office Supplies,Online,M,13/06/0016,614166486,23/07/0016,4366,651.21,524.96
Asia,Sri Lanka,Personal Care,Offline,M,09/11/0016,930462443,14/12/0016,3369,81.73,56.67
Asia,Sri Lanka,Cereal,Online,M,12/07/0012,660545098,19/07/0012,8828,205.7,117.11
Asia,Sri Lanka,Household,Online,M,27/02/0016,889819467,13/03/0016,6209,668.27,502.54
Asia,India,Clothes,Online,M,13/04/0017,370491874,30/05/0017,5633,109.28,35.84
Asia,Sri Lanka,Cereal,Offline,M,18/11/0011,759349524,26/12/0011,7254,205.7,117.11
Asia,Sri Lanka,Cosmetics,Offline,H,23/11/0011,525523984,02/01/0012,3080,437.2,263.33
Asia,India,Vegetables,Online,M,05/07/0010,752726829,26/07/0010,7451,154.06,90.93
Asia,Indonesia,Vegetables,Online,M,16/12/0012,850502574,28/01/0013,1467,154.06,90.93
Asia,India,Baby Food,Offline,H,21/09/0013,946839368,01/11/0013,9665,255.28,159.42
Asia,Indonesia,Household,Offline,M,20/09/0012,278228175,07/11/0012,2755,668.27,502.54
Asia,Sri Lanka,Household,Offline,H,02/03/0015,465897405,17/03/0015,8250,668.27,502.54
Asia,Indonesia,Office Supplies,Offline,M,29/01/0011,412615430,24/02/0011,930,651.21,524.96
Asia,Indonesia,Clothes,Online,H,12/07/0017,333189427,31/07/0017,7011,109.28,35.84
Asia,Indonesia,Fruits,Offline,M,29/04/0016,581967103,06/05/0016,5853,9.33,6.92
Asia,India,Snacks,Online,H,02/03/0012,209764468,05/03/0012,2822,152.58,97.44
Asia,India,Snacks,Online,H,12/04/0017,961058938,07/05/0017,7551,152.58,97.44
Asia,Indonesia,Vegetables,Online,H,07/01/0010,785690963,16/02/0010,2271,154.06,90.93
Asia,Indonesia,Fruits,Online,H,12/10/0012,508671557,30/10/0012,6073,9.33,6.92
Asia,Sri Lanka,Personal Care,Online,H,04/06/0010,229183232,30/06/0010,9266,81.73,56.67
Asia,Indonesia,Household,Offline,H,28/07/0012,788184773,08/08/0012,245,668.27,502.54
Asia,Indonesia,Household,Offline,M,26/07/0013,312106835,06/08/0013,8203,668.27,502.54
Asia,India,Cereal,Online,H,27/09/0012,594903504,13/10/0012,4022,205.7,117.11
Asia,Sri Lanka,Cereal,Online,H,10/06/0013,600045621,03/07/0013,5688,205.7,117.11
Asia,Sri Lanka,Meat,Offline,H,17/11/0010,834998548,03/01/0011,3481,421.89,364.69
Asia,Sri Lanka,Clothes,Online,H,01/05/0013,758024728,28/05/0013,5217,109.28,35.84
Asia,India,Personal Care,Offline,H,04/09/0011,702233493,23/09/0011,5351,81.73,56.67
Asia,India,Office Supplies,Online,H,01/09/0010,599511754,09/10/0010,7705,651.21,524.96
Asia,India,Office Supplies,Offline,H,20/06/0017,605938327,26/06/0017,9471,651.21,524.96
Asia,Indonesia,Beverages,Offline,M,21/07/0017,456105411,22/07/0017,582,47.45,31.79
Asia,India,Clothes,Online,M,11/06/0013,132354199,10/07/0013,5404,109.28,35.84
Asia,Sri Lanka,Beverages,Online,M,31/03/0012,436626994,23/04/0012,6485,47.45,31.79
Asia,India,Personal Care,Offline,H,23/11/0014,856279838,19/12/0014,1087,81.73,56.67
Asia,Indonesia,Snacks,Online,M,23/10/0012,219391238,04/11/0012,1598,152.58,97.44
Asia,Sri Lanka,Meat,Online,M,06/02/0013,958309352,27/03/0013,3888,421.89,364.69
Asia,Sri Lanka,Clothes,Offline,H,27/03/0014,166034162,16/04/0014,2053,109.28,35.84
Asia,Sri Lanka,Office Supplies,Offline,M,13/07/0014,199814116,29/07/0014,8292,651.21,524.96
Asia,India,Snacks,Online,M,16/02/0014,910014998,19/02/0014,2515,152.58,97.44
Asia,Sri Lanka,Cosmetics,Offline,M,27/05/0010,787830293,07/07/0010,5346,437.2,263.33
Asia,Indonesia,Clothes,Online,H,11/04/0015,455471551,23/04/0015,3008,109.28,35.84
Asia,India,Baby Food,Online,H,24/04/0012,203000152,11/06/0012,1111,255.28,159.42
Asia,India,Personal Care,Online,M,29/07/0015,314501941,14/08/0015,6968,81.73,56.67
Asia,Indonesia,Household,Offline,H,19/11/0010,633052670,03/12/0010,3208,668.27,502.54
Asia,Indonesia,Clothes,Offline,M,07/06/0010,249295508,21/07/0010,936,109.28,35.84
Asia,Sri Lanka,Cereal,Online,H,13/03/0013,265217959,06/04/0013,2743,205.7,117.11
Asia,Indonesia,Clothes,Online,H,06/06/0010,927237355,19/07/0010,8994,109.28,35.84
Asia,India,Cereal,Offline,M,27/08/0011,448255336,31/08/0011,7570,205.7,117.11
Asia,India,Clothes,Offline,H,13/10/0012,971797645,26/10/0012,5373,109.28,35.84
Asia,India,Personal Care,Online,M,15/12/0010,145488011,06/01/0011,1990,81.73,56.67
Asia,India,Clothes,Online,H,14/04/0010,759252107,21/04/0010,8425,109.28,35.84
Asia,Sri Lanka,Office Supplies,Online,H,02/09/0011,904179370,03/09/0011,5623,651.21,524.96
Asia,Sri Lanka,Vegetables,Offline,M,13/10/0013,110719716,29/10/0013,3279,154.06,90.93
Asia,Indonesia,Vegetables,Offline,H,24/06/0015,151280725,25/06/0015,6183,154.06,90.93
Asia,Indonesia,Office Supplies,Online,H,09/01/0015,445465409,09/02/0015,1969,651.21,524.96
Asia,Sri Lanka,Office Supplies,Offline,H,20/07/0012,101898038,31/08/0012,2749,651.21,524.96
Asia,Sri Lanka,Cosmetics,Online,H,08/01/0016,987579762,18/02/0016,5653,437.2,263.33
Asia,Sri Lanka,Personal Care,Offline,M,29/11/0016,982535064,13/12/0016,2814,81.73,56.67
Asia,India,Cosmetics,Online,H,22/10/0015,752092969,23/11/0015,9878,437.2,263.33
Asia,Indonesia,Snacks,Online,M,25/03/0012,421198070,24/04/0012,724,152.58,97.44
Asia,Indonesia,Snacks,Online,M,12/04/0011,283174169,19/04/0011,6384,152.58,97.44
Asia,India,Meat,Offline,H,06/08/0010,471831738,10/09/0010,4351,421.89,364.69
Asia,India,Meat,Online,M,09/07/0016,602597796,23/07/0016,934,421.89,364.69
Asia,Indonesia,Vegetables,Offline,H,08/01/0015,532840192,09/01/0015,8109,154.06,90.93
Asia,Sri Lanka,Baby Food,Online,M,07/12/0015,368474853,03/01/0016,8752,255.28,159.42
Asia,Indonesia,Cosmetics,Offline,H,22/02/0012,745780551,19/03/0012,1893,437.2,263.33
Asia,Sri Lanka,Cosmetics,Online,M,19/07/0011,308609235,21/08/0011,3185,437.2,263.33
Asia,India,Vegetables,Offline,H,09/08/0013,529639995,20/08/0013,1099,154.06,90.93
Asia,Indonesia,Personal Care,Offline,H,20/11/0014,127408206,10/12/0014,1774,81.73,56.67
Asia,Sri Lanka,Clothes,Online,M,29/11/0012,500804746,06/01/0013,8108,109.28,35.84
Asia,Sri Lanka,Vegetables,Online,H,19/03/0015,842791545,31/03/0015,9602,154.06,90.93
Asia,Indonesia,Beverages,Offline,H,08/03/0010,505034911,31/03/0010,9908,47.45,31.79
Asia,India,Beverages,Offline,H,29/11/0012,976800715,02/12/0012,5893,47.45,31.79
Asia,Indonesia,Cereal,Offline,M,21/02/0011,777742183,18/03/0011,50,205.7,117.11
Asia,India,Beverages,Offline,H,08/06/0015,499637019,21/06/0015,2552,47.45,31.79
Asia,Indonesia,Clothes,Online,H,09/12/0010,597750508,31/12/0010,6514,109.28,35.84
Asia,Sri Lanka,Snacks,Online,M,06/06/0010,276491820,11/07/0010,8929,152.58,97.44
Asia,Indonesia,Baby Food,Online,H,26/12/0015,171293008,10/01/0016,8262,255.28,159.42
Asia,Indonesia,Vegetables,Offline,H,11/10/0015,538181006,10/11/0015,8574,154.06,90.93
Asia,Sri Lanka,Fruits,Online,M,21/04/0016,620930802,06/06/0016,6078,9.33,6.92
Asia,India,Fruits,Offline,M,15/02/0011,614760005,18/03/0011,2,9.33,6.92
Asia,Indonesia,Beverages,Online,H,05/11/0013,226592004,28/11/0013,2464,47.45,31.79
Asia,Sri Lanka,Baby Food,Online,M,15/01/0016,472620093,20/02/0016,7643,255.28,159.42
Asia,Sri Lanka,Cosmetics,Online,H,15/09/0013,835731112,18/09/0013,263,437.2,263.33
Asia,Indonesia,Beverages,Offline,H,15/03/0010,493267524,10/04/0010,7677,47.45,31.79
Asia,Sri Lanka,Beverages,Offline,H,05/08/0012,653541743,04/09/0012,6380,47.45,31.79
Asia,Sri Lanka,Vegetables,Offline,M,29/09/0012,694086015,01/11/0012,4331,154.06,90.93
Asia,India,Cereal,Offline,H,08/02/0016,238993251,18/02/0016,2269,205.7,117.11
Asia,Indonesia,Cosmetics,Online,M,31/01/0014,470423686,02/02/0014,7677,437.2,263.33
Asia,India,Baby Food,Online,M,20/04/0016,743806445,20/05/0016,7711,255.28,159.42
Asia,India,Fruits,Offline,H,20/03/0017,508557403,24/03/0017,2292,9.33,6.92
Asia,Indonesia,Meat,Online,H,14/01/0010,686548793,04/02/0010,3899,421.89,364.69
Asia,India,Baby Food,Offline,H,13/01/0017,538856494,17/01/0017,8466,255.28,159.42
Asia,India,Cosmetics,Online,M,27/04/0015,391870582,02/05/0015,2068,437.2,263.33
Asia,Indonesia,Cereal,Online,H,24/03/0012,924390351,30/04/0012,6502,205.7,117.11
Asia,India,Vegetables,Online,H,11/04/0014,356371009,11/05/0014,6956,154.06,90.93
Asia,India,Cereal,Offline,M,15/06/0015,400494849,30/07/0015,4181,205.7,117.11
Asia,India,Baby Food,Offline,H,24/01/0011,515378797,08/03/0011,894,255.28,159.42
Asia,India,Office Supplies,Offline,H,03/09/0012,229776751,20/09/0012,4902,651.21,524.96
Asia,Indonesia,Personal Care,Offline,M,02/03/0010,100984799,05/04/0010,2501,81.73,56.67
Asia,Sri Lanka,Beverages,Online,M,24/01/0010,599214351,14/03/0010,9697,47.45,31.79
Asia,Sri Lanka,Personal Care,Offline,H,29/01/0012,320475327,17/03/0012,4626,81.73,56.67
Asia,Indonesia,Personal Care,Online,M,08/02/0017,250719010,02/03/0017,2182,81.73,56.67
Asia,Sri Lanka,Meat,Online,M,09/01/0015,694719874,31/01/0015,1904,421.89,364.69
Asia,Indonesia,Baby Food,Online,H,22/11/0010,308231151,08/01/0011,1302,255.28,159.42
Asia,Sri Lanka,Office Supplies,Online,H,30/06/0011,697031724,06/07/0011,6032,651.21,524.96
Asia,India,Cereal,Online,H,25/01/0012,768172490,14/03/0012,8165,205.7,117.11
Asia,Sri Lanka,Cereal,Offline,M,30/07/0013,236539781,04/09/0013,6232,205.7,117.11
Asia,India,Meat,Online,M,09/06/0017,764156472,10/07/0017,9736,421.89,364.69
Asia,Indonesia,Baby Food,Offline,M,20/06/0014,223308551,02/07/0014,817,255.28,159.42
